customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_band,Contract,PaymentMethod,InternetService,n_addon_services,MonthlyCharges,charge_tier,TotalCharges,Churn,churn_flag
7672-VFMXZ,Male,false,true,false,57,49-72m,Month-to-month,Electronic check,DSL,2,55.7,$35-70,3171.6,false,0
9739-JLPQJ,Female,false,true,true,72,49-72m,Two year,Credit card (automatic),Fiber optic,6,117.5,$90+,8670.1,false,0
9916-AYHTC,Male,false,false,false,48,25-48m,Two year,Credit card (automatic),No,0,19.85,<$35,916.0,false,0
3855-ONCAR,Female,false,true,true,4,00-06m,Month-to-month,Mailed check,Fiber optic,1,78.9,$70-90,299.75,false,0
1488-SYSFC,Male,false,true,true,31,25-48m,Month-to-month,Electronic check,No,0,20.65,<$35,702.05,false,0
7931-PXHFC,Male,false,false,false,38,25-48m,One year,Mailed check,DSL,3,62.3,$35-70,2354.8,true,1
3990-QYKBE,Male,true,true,false,37,25-48m,Month-to-month,Electronic check,Fiber optic,2,92.5,$90+,3473.4,true,1
0970-QXPXW,Female,false,false,false,1,00-06m,Month-to-month,Mailed check,No,0,19.65,<$35,19.65,false,0
3259-KNMRR,Male,true,false,false,57,49-72m,Two year,Bank transfer (automatic),DSL,4,79.75,$70-90,4438.2,false,0
6120-RJKLU,Female,true,true,false,62,49-72m,Two year,Credit card (automatic),DSL,5,79.95,$70-90,4819.75,false,0
9572-WUKSB,Male,false,true,false,3,00-06m,Month-to-month,Electronic check,DSL,1,29.9,<$35,92.25,false,0
5893-KCLGT,Female,false,false,true,72,49-72m,Two year,Mailed check,No,0,19.75,<$35,1567.0,false,0
0076-LVEPS,Male,false,false,true,29,25-48m,Month-to-month,Mailed check,DSL,4,45.0,$35-70,1242.45,false,0
3640-JQGJG,Male,false,true,true,13,13-24m,Month-to-month,Bank transfer (automatic),DSL,0,44.8,$35-70,559.2,false,0
4919-MOAVT,Male,false,false,true,3,00-06m,Month-to-month,Electronic check,Fiber optic,0,69.65,$35-70,220.1,true,1
1596-OQSPS,Female,false,false,false,11,07-12m,Month-to-month,Electronic check,DSL,1,51.1,$35-70,531.15,false,0
9867-XOBQA,Female,false,false,true,21,13-24m,Two year,Mailed check,DSL,5,53.15,$35-70,1183.2,false,0
9546-KDTRB,Female,false,false,false,19,13-24m,Month-to-month,Bank transfer (automatic),No,0,24.7,<$35,465.85,false,0
3090-HAWSU,Male,false,false,false,61,49-72m,Two year,Credit card (automatic),Fiber optic,5,111.6,$90+,6876.05,true,1
9820-RMCQV,Female,false,false,false,11,07-12m,Month-to-month,Credit card (automatic),DSL,1,48.55,$35-70,501.0,true,1
3174-RKMOW,Male,false,true,true,35,25-48m,Month-to-month,Electronic check,Fiber optic,5,109.95,$90+,3782.4,false,0
1760-CAZHT,Male,false,false,true,25,25-48m,Month-to-month,Mailed check,No,0,20.8,<$35,460.2,false,0
7839-QRKXN,Female,false,false,false,1,00-06m,Month-to-month,Mailed check,No,0,20.2,<$35,20.2,true,1
8441-SHIPE,Female,false,false,false,67,49-72m,Two year,Bank transfer (automatic),No,0,25.6,<$35,1790.35,false,0
5204-QZXPU,Male,false,false,false,19,13-24m,Month-to-month,Electronic check,DSL,2,39.65,$35-70,733.35,true,1
4597-ELFTS,Male,false,false,false,56,49-72m,One year,Electronic check,No,0,24.9,<$35,1334.0,true,1
1320-GVNHT,Male,false,true,true,72,49-72m,Two year,Credit card (automatic),Fiber optic,5,108.4,$90+,7767.25,false,0
1047-RNXZV,Male,false,false,false,43,25-48m,Two year,Mailed check,No,0,19.55,<$35,876.15,false,0
3541-ZNUHK,Female,false,true,true,55,49-72m,Month-to-month,Electronic check,Fiber optic,2,85.1,$70-90,4600.95,false,0
8450-JOVAH,Male,false,true,true,2,00-06m,Month-to-month,Mailed check,DSL,1,56.7,$35-70,113.55,true,1
8725-JEDFD,Male,false,false,false,27,25-48m,Month-to-month,Mailed check,Fiber optic,0,69.05,$35-70,1793.25,false,0
7562-UXTPG,Female,false,false,false,13,13-24m,Month-to-month,Mailed check,Fiber optic,0,70.15,$70-90,886.7,false,0
8071-SBTRN,Female,false,false,false,70,49-72m,Two year,Mailed check,Fiber optic,5,111.15,$90+,7737.55,false,0
1113-IUJYX,Female,false,true,false,14,13-24m,One year,Mailed check,Fiber optic,5,105.95,$90+,1348.9,true,1
6668-CNMFP,Female,false,true,true,19,13-24m,One year,Bank transfer (automatic),Fiber optic,2,89.35,$70-90,1686.85,false,0
5626-MGTUK,Female,false,false,false,20,13-24m,Month-to-month,Bank transfer (automatic),Fiber optic,2,89.1,$70-90,1879.25,false,0
5681-LLOEI,Male,false,true,true,43,25-48m,One year,Credit card (automatic),Fiber optic,3,91.25,$90+,4013.8,false,0
8212-DJRCH,Male,false,true,true,5,00-06m,Month-to-month,Mailed check,Fiber optic,3,90.35,$90+,434.5,false,0
4323-OHFOW,Female,true,true,false,70,49-72m,One year,Bank transfer (automatic),Fiber optic,4,105.55,$90+,7195.35,false,0
4933-BSAIP,Female,false,true,false,40,25-48m,Two year,Mailed check,No,0,19.1,<$35,780.1,false,0
2030-BTZRO,Male,false,true,true,6,00-06m,Two year,Credit card (automatic),No,0,20.4,<$35,107.6,false,0
1116-DXXDF,Male,false,false,false,39,25-48m,Two year,Electronic check,Fiber optic,4,100.45,$90+,3801.7,false,0
9274-CNFMO,Male,true,true,false,4,00-06m,Month-to-month,Electronic check,Fiber optic,0,74.95,$70-90,308.7,true,1
7758-XKCBS,Male,false,false,false,15,13-24m,Month-to-month,Electronic check,DSL,1,29.7,<$35,438.25,true,1
8992-JQYUN,Male,false,true,false,1,00-06m,Month-to-month,Electronic check,DSL,3,50.35,$35-70,50.35,true,1
6563-VNPMN,Female,true,false,false,45,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,3,85.7,$70-90,3778.1,false,0
0617-AQNWT,Female,false,true,false,64,49-72m,Two year,Electronic check,DSL,4,47.85,$35-70,3147.5,true,1
2267-WTPYD,Female,true,true,false,57,49-72m,Month-to-month,Credit card (automatic),Fiber optic,3,94.0,$90+,5438.95,false,0
0270-THENM,Male,false,true,true,72,49-72m,Two year,Bank transfer (automatic),DSL,4,69.85,$35-70,5102.35,false,0
2446-PLQVO,Male,false,false,false,1,00-06m,Month-to-month,Electronic check,Fiber optic,0,70.3,$70-90,70.3,true,1
4707-MAXGU,Male,false,true,false,72,49-72m,Two year,Credit card (automatic),No,0,25.85,<$35,1872.2,false,0
2710-WYVXG,Female,false,false,false,3,00-06m,Two year,Mailed check,DSL,4,71.1,$70-90,213.35,false,0
3005-NFMTA,Male,true,false,false,55,49-72m,Month-to-month,Electronic check,Fiber optic,3,98.8,$90+,5617.75,true,1
6300-BWMJX,Female,false,true,false,59,49-72m,Month-to-month,Electronic check,Fiber optic,3,93.35,$90+,5386.5,false,0
8784-CGILN,Female,false,false,false,18,13-24m,Month-to-month,Bank transfer (automatic),Fiber optic,3,99.85,$90+,1776.95,true,1
5389-FFVKB,Male,true,true,false,32,25-48m,Month-to-month,Credit card (automatic),Fiber optic,1,80.3,$70-90,2483.05,true,1
7009-LGECI,Female,false,false,false,4,00-06m,Month-to-month,Bank transfer (automatic),DSL,1,50.55,$35-70,235.65,false,0
8444-WRIDW,Female,true,false,false,66,49-72m,Month-to-month,Credit card (automatic),Fiber optic,1,80.45,$70-90,5224.35,true,1
5022-KVDQT,Male,false,false,false,27,25-48m,Month-to-month,Electronic check,Fiber optic,1,81.3,$70-90,2272.8,false,0
7976-CICYS,Male,false,false,false,4,00-06m,Month-to-month,Credit card (automatic),No,0,20.7,<$35,83.75,false,0
1036-GUDCL,Male,false,true,true,60,49-72m,Month-to-month,Credit card (automatic),DSL,5,79.05,$70-90,4663.4,false,0
2005-DWQZJ,Female,false,true,true,8,07-12m,Two year,Mailed check,No,0,19.05,<$35,201.7,false,0
8148-WOCMK,Male,false,true,true,8,07-12m,Two year,Credit card (automatic),No,0,19.6,<$35,125.0,false,0
7815-PDTHL,Male,false,false,false,35,25-48m,Two year,Mailed check,No,0,20.2,<$35,684.4,false,0
9451-LPGOO,Male,false,false,false,7,07-12m,Month-to-month,Electronic check,Fiber optic,1,86.8,$70-90,620.35,true,1
9173-IVZVP,Female,false,true,true,53,49-72m,Two year,Mailed check,No,0,20.9,<$35,1146.05,false,0
9129-UXERG,Female,true,false,false,18,13-24m,Month-to-month,Credit card (automatic),Fiber optic,4,103.6,$90+,1806.35,false,0
3635-JBPSG,Female,false,false,false,15,13-24m,Two year,Mailed check,DSL,2,38.8,$35-70,603.0,false,0
7964-ZRKKG,Male,false,true,false,67,49-72m,One year,Bank transfer (automatic),Fiber optic,2,88.4,$70-90,5798.3,false,0
5868-YWPDW,Male,true,true,false,6,00-06m,Month-to-month,Electronic check,Fiber optic,2,84.2,$70-90,519.15,true,1
6229-LSCKB,Male,true,false,false,6,00-06m,Month-to-month,Electronic check,Fiber optic,1,79.7,$70-90,497.6,false,0
2025-JKFWI,Male,false,false,false,13,13-24m,Month-to-month,Mailed check,Fiber optic,3,99.0,$90+,1301.7,true,1
4078-SAYYN,Female,false,false,false,11,07-12m,Month-to-month,Electronic check,Fiber optic,3,100.75,$90+,1129.75,true,1
1724-IQWNM,Male,false,false,true,1,00-06m,Month-to-month,Mailed check,No,0,19.3,<$35,19.3,false,0
8217-QYOHV,Male,false,false,false,5,00-06m,Month-to-month,Mailed check,DSL,2,55.75,$35-70,266.95,false,0
5546-QUERU,Male,false,false,false,13,13-24m,One year,Mailed check,No,0,19.95,<$35,257.0,false,0
9940-HPQPG,Female,false,true,false,9,07-12m,Month-to-month,Bank transfer (automatic),Fiber optic,3,91.75,$90+,865.8,true,1
6897-UUBNU,Male,false,false,false,29,25-48m,Month-to-month,Mailed check,Fiber optic,3,89.65,$70-90,2623.65,false,0
6127-IYJOZ,Male,true,false,false,1,00-06m,Month-to-month,Mailed check,DSL,0,45.85,$35-70,45.85,false,0
6618-RYATB,Female,false,false,false,1,00-06m,Month-to-month,Mailed check,Fiber optic,1,79.55,$70-90,79.55,true,1
8930-XOTDP,Female,false,true,true,18,13-24m,Month-to-month,Mailed check,DSL,1,55.95,$35-70,1082.8,false,0
5916-QEWPT,Female,false,true,false,2,00-06m,Month-to-month,Credit card (automatic),DSL,3,69.0,$35-70,147.8,false,0
5060-TQUQN,Male,false,true,true,30,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,2,83.55,$70-90,2570.2,false,0
0531-XBKMM,Male,false,false,true,66,49-72m,Two year,Bank transfer (automatic),DSL,3,65.7,$35-70,4378.9,false,0
8465-SBRXP,Male,false,true,true,38,25-48m,Two year,Bank transfer (automatic),Fiber optic,3,94.9,$90+,3616.25,false,0
2408-PSJVE,Male,false,true,true,44,25-48m,Month-to-month,Mailed check,DSL,3,61.9,$35-70,2924.05,false,0
9079-YEXQJ,Female,false,false,false,54,49-72m,Month-to-month,Electronic check,Fiber optic,5,111.1,$90+,6014.85,true,1
9700-ZCLOT,Male,false,false,false,2,00-06m,Month-to-month,Mailed check,No,0,20.0,<$35,32.7,false,0
8738-JOKAR,Female,false,false,false,42,25-48m,One year,Mailed check,DSL,4,67.7,$35-70,2882.25,false,0
4534-WGCIR,Female,false,true,true,58,49-72m,Two year,Credit card (automatic),No,0,25.15,<$35,1509.9,false,0
1930-WNXSB,Male,false,true,true,58,49-72m,Month-to-month,Electronic check,Fiber optic,3,92.85,$90+,5305.05,false,0
2685-SREOM,Female,false,true,true,25,25-48m,Month-to-month,Electronic check,Fiber optic,2,89.1,$70-90,2368.4,true,1
3508-CFVZL,Female,false,false,false,71,49-72m,Two year,Mailed check,Fiber optic,6,111.3,$90+,7985.9,false,0
0402-CQAJN,Female,false,false,false,37,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,4,101.9,$90+,3545.35,true,1
6692-UDPJC,Female,false,true,true,14,13-24m,Month-to-month,Electronic check,Fiber optic,2,91.65,$90+,1301.0,true,1
1273-MTETI,Female,true,false,false,4,00-06m,Month-to-month,Electronic check,Fiber optic,2,88.85,$70-90,372.45,true,1
0657-DOGUM,Female,false,true,false,48,25-48m,One year,Bank transfer (automatic),DSL,2,60.6,$35-70,2985.25,false,0
5480-HPRRX,Female,true,false,false,3,00-06m,Month-to-month,Electronic check,DSL,0,25.3,<$35,77.75,true,1
8792-AOROI,Female,false,true,false,8,07-12m,Two year,Mailed check,DSL,3,65.5,$35-70,564.35,false,0
0295-PPHDO,Male,false,false,false,1,00-06m,Month-to-month,Electronic check,Fiber optic,2,95.45,$90+,95.45,true,1
5146-YYFRZ,Male,false,false,false,67,49-72m,Two year,Bank transfer (automatic),No,0,19.95,<$35,1311.75,false,0
1195-OIYEJ,Male,false,false,false,13,13-24m,Month-to-month,Electronic check,Fiber optic,2,91.1,$90+,1135.7,true,1
5906-CVLHP,Female,false,true,true,45,25-48m,One year,Credit card (automatic),DSL,2,54.15,$35-70,2319.8,true,1
3452-SRFEG,Male,false,false,false,49,49-72m,Month-to-month,Bank transfer (automatic),Fiber optic,0,74.6,$70-90,3720.35,false,0
4070-OKWVH,Female,false,true,false,52,49-72m,Month-to-month,Bank transfer (automatic),Fiber optic,3,94.6,$90+,5025.8,false,0
5297-MDOIR,Female,false,true,false,63,49-72m,One year,Credit card (automatic),Fiber optic,2,81.15,$70-90,5224.5,false,0
6369-MCAKO,Female,false,true,true,68,49-72m,Two year,Bank transfer (automatic),DSL,6,89.05,$70-90,6185.8,false,0
4926-UMJZD,Female,false,true,false,31,25-48m,Month-to-month,Mailed check,DSL,1,49.2,$35-70,1498.55,false,0
6848-HJTXY,Female,false,true,false,64,49-72m,Two year,Credit card (automatic),No,0,19.45,<$35,1208.6,false,0
6341-AEVKX,Female,false,true,false,62,49-72m,One year,Electronic check,Fiber optic,5,104.3,$90+,6613.65,false,0
4501-EQDRN,Female,false,false,false,1,00-06m,Month-to-month,Bank transfer (automatic),Fiber optic,0,69.7,$35-70,69.7,true,1
2990-HWIML,Female,false,false,false,6,00-06m,Month-to-month,Electronic check,Fiber optic,2,89.5,$70-90,573.3,true,1
0682-USIXD,Female,false,true,false,21,13-24m,Month-to-month,Electronic check,Fiber optic,2,86.05,$70-90,1818.9,false,0
6976-BWGLQ,Female,false,true,true,72,49-72m,Two year,Bank transfer (automatic),No,0,25.2,<$35,1787.35,false,0
7078-NVFAM,Female,false,true,true,32,25-48m,Month-to-month,Electronic check,DSL,2,35.15,$35-70,1051.05,false,0
8065-QBYTO,Female,true,false,false,71,49-72m,One year,Credit card (automatic),Fiber optic,4,99.65,$90+,7181.25,false,0
2133-TSRRM,Female,false,false,true,34,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,5,105.35,$90+,3688.6,false,0
7384-GHBPI,Male,false,true,false,3,00-06m,Month-to-month,Electronic check,DSL,1,35.15,$35-70,99.75,true,1
7603-USHJS,Male,false,false,true,12,07-12m,Month-to-month,Credit card (automatic),Fiber optic,0,73.75,$70-90,871.4,true,1
7234-FECYN,Female,true,false,false,8,07-12m,Month-to-month,Electronic check,Fiber optic,3,101.35,$90+,780.5,true,1
2511-ALLCS,Female,false,true,true,35,25-48m,Two year,Bank transfer (automatic),No,0,24.3,<$35,821.6,false,0
3191-CSNMG,Female,false,true,true,3,00-06m,Month-to-month,Electronic check,Fiber optic,1,80.7,$70-90,239.45,false,0
7952-OBOYL,Male,false,false,false,3,00-06m,Month-to-month,Mailed check,Fiber optic,3,89.85,$70-90,244.45,false,0
7470-DYNOE,Male,false,false,false,53,49-72m,One year,Electronic check,DSL,2,61.1,$35-70,3357.9,false,0
7853-OETYL,Female,false,true,false,4,00-06m,Month-to-month,Electronic check,DSL,1,29.05,<$35,129.6,false,0
1545-ACTAS,Female,false,true,true,48,25-48m,One year,Bank transfer (automatic),Fiber optic,4,99.7,$90+,4977.2,false,0
5876-HZVZM,Female,false,true,true,6,00-06m,Month-to-month,Credit card (automatic),DSL,2,55.9,$35-70,365.35,true,1
1400-MMYXY,Male,true,true,false,3,00-06m,Month-to-month,Electronic check,Fiber optic,4,105.9,$90+,334.65,true,1
5126-RCXYW,Male,false,true,true,54,49-72m,Two year,Credit card (automatic),DSL,3,46.0,$35-70,2424.05,false,0
3085-QUOZK,Female,false,false,false,1,00-06m,Month-to-month,Mailed check,DSL,0,43.95,$35-70,43.95,true,1
2363-BJLSL,Male,false,false,false,62,49-72m,Month-to-month,Bank transfer (automatic),DSL,5,80.4,$70-90,4981.15,false,0
1956-YIFGE,Male,false,true,true,22,13-24m,One year,Mailed check,Fiber optic,4,100.05,$90+,2090.25,false,0
3926-CUQZX,Male,false,false,false,1,00-06m,Month-to-month,Bank transfer (automatic),DSL,0,45.1,$35-70,45.1,true,1
7921-LMDFQ,Male,true,false,false,51,49-72m,One year,Bank transfer (automatic),Fiber optic,3,94.0,$90+,4905.75,false,0
2925-MXLSX,Female,false,false,false,30,25-48m,One year,Credit card (automatic),DSL,3,68.95,$35-70,2038.7,false,0
5820-PTRYM,Female,true,true,false,56,49-72m,One year,Credit card (automatic),DSL,4,68.45,$35-70,4014.0,false,0
9609-BENEA,Male,false,true,false,35,25-48m,One year,Electronic check,DSL,3,69.0,$35-70,2441.7,false,0
6211-WHMYA,Female,true,false,false,64,49-72m,Month-to-month,Electronic check,DSL,3,43.85,$35-70,2751.0,false,0
4459-BBGHE,Male,false,false,true,30,25-48m,Month-to-month,Electronic check,DSL,2,44.5,$35-70,1307.8,false,0
9945-PSVIP,Female,false,true,true,25,25-48m,Two year,Mailed check,No,0,18.7,<$35,383.65,false,0
1041-RXHRA,Female,false,false,false,41,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,0,70.25,$70-90,2868.05,true,1
1750-CSKKM,Male,false,false,true,9,07-12m,Month-to-month,Electronic check,DSL,1,55.35,$35-70,449.75,true,1
9108-EJFJP,Female,false,true,false,1,00-06m,Month-to-month,Mailed check,DSL,2,53.55,$35-70,53.55,false,0
0530-IJVDB,Male,false,false,true,70,49-72m,Two year,Electronic check,Fiber optic,6,114.6,$90+,7882.5,false,0
0508-SQWPL,Female,false,true,true,57,49-72m,Two year,Bank transfer (automatic),No,0,20.1,<$35,1087.7,false,0
2215-ZAFGX,Male,false,false,false,9,07-12m,Month-to-month,Electronic check,Fiber optic,1,85.5,$70-90,791.7,false,0
8213-TAZPM,Female,false,true,true,69,49-72m,One year,Bank transfer (automatic),Fiber optic,5,108.75,$90+,7493.05,false,0
7142-HVGBG,Male,true,true,false,43,25-48m,Month-to-month,Electronic check,Fiber optic,4,103.0,$90+,4414.3,true,1
1304-SEGFY,Female,false,true,false,72,49-72m,Two year,Electronic check,Fiber optic,3,97.85,$90+,6841.3,false,0
7242-EDTYC,Male,false,false,true,44,25-48m,Two year,Bank transfer (automatic),No,0,19.55,<$35,819.95,false,0
2904-GGUAZ,Female,false,true,false,72,49-72m,Two year,Bank transfer (automatic),Fiber optic,2,84.05,$70-90,6052.25,false,0
8267-ZNYVZ,Female,false,true,false,33,25-48m,One year,Electronic check,Fiber optic,5,103.75,$90+,3361.05,true,1
5136-GFPMB,Male,false,false,false,54,49-72m,Month-to-month,Credit card (automatic),Fiber optic,2,89.4,$70-90,4869.5,false,0
2595-KIWPV,Male,false,false,true,27,25-48m,Two year,Credit card (automatic),No,0,19.7,<$35,509.3,false,0
5243-SAOTC,Male,false,false,false,54,49-72m,Month-to-month,Bank transfer (automatic),Fiber optic,1,79.85,$70-90,4308.25,false,0
9398-MMQTO,Male,false,false,false,3,00-06m,Month-to-month,Credit card (automatic),Fiber optic,1,74.45,$70-90,221.1,false,0
7619-PLRLP,Female,false,true,false,53,49-72m,One year,Bank transfer (automatic),DSL,4,74.1,$70-90,3833.95,false,0
6457-GIRWB,Male,false,false,false,1,00-06m,Month-to-month,Electronic check,Fiber optic,0,69.35,$35-70,69.35,true,1
6508-NJYRO,Male,false,true,false,15,13-24m,One year,Mailed check,No,0,18.8,<$35,294.95,false,0
1450-SKCVI,Female,false,false,false,56,49-72m,Month-to-month,Electronic check,Fiber optic,1,73.85,$70-90,4092.85,true,1
4710-NKCAW,Male,false,true,true,5,00-06m,Month-to-month,Credit card (automatic),DSL,3,64.4,$35-70,316.9,false,0
5306-BVTKJ,Male,false,true,true,48,25-48m,One year,Credit card (automatic),DSL,2,55.8,$35-70,2651.2,false,0
0357-NVCRI,Female,false,false,true,25,25-48m,Month-to-month,Credit card (automatic),No,0,20.05,<$35,471.7,false,0
5570-PTWEH,Female,false,true,false,3,00-06m,Month-to-month,Credit card (automatic),Fiber optic,0,75.15,$70-90,216.75,true,1
2371-KFUOG,Male,false,false,false,58,49-72m,One year,Bank transfer (automatic),Fiber optic,4,99.15,$90+,5720.95,false,0
0463-ZSDNT,Male,false,false,false,10,07-12m,Month-to-month,Bank transfer (automatic),DSL,1,56.75,$35-70,503.25,false,0
6502-MJQAE,Male,false,false,false,1,00-06m,Month-to-month,Electronic check,Fiber optic,0,69.6,$35-70,69.6,true,1
6257-DTAYD,Male,false,true,false,71,49-72m,Two year,Credit card (automatic),Fiber optic,4,104.15,$90+,7365.3,false,0
4616-ULAOA,Female,false,true,true,65,49-72m,Two year,Credit card (automatic),Fiber optic,5,110.8,$90+,7245.9,false,0
7693-LCKZL,Male,false,true,true,5,00-06m,Month-to-month,Electronic check,Fiber optic,1,80.15,$70-90,385.0,true,1
7746-AWNQW,Female,false,false,false,28,25-48m,Month-to-month,Mailed check,DSL,2,35.75,$35-70,961.4,false,0
5996-EBTKM,Female,false,true,true,67,49-72m,Two year,Bank transfer (automatic),DSL,3,69.9,$35-70,4615.9,false,0
2758-RNWXS,Male,false,false,false,35,25-48m,One year,Electronic check,Fiber optic,3,89.2,$70-90,3251.3,false,0
2314-TNDJQ,Female,false,true,true,72,49-72m,Two year,Credit card (automatic),DSL,5,55.65,$35-70,3880.05,false,0
2405-LBMUW,Female,false,true,true,61,49-72m,One year,Bank transfer (automatic),DSL,4,50.7,$35-70,3088.75,false,0
3454-JFUBC,Male,true,false,false,68,49-72m,Two year,Credit card (automatic),No,0,20.0,<$35,1396.0,false,0
0032-PGELS,Female,false,true,true,1,00-06m,Month-to-month,Bank transfer (automatic),DSL,1,30.5,<$35,30.5,true,1
9039-ZVJDC,Male,false,false,false,3,00-06m,Month-to-month,Mailed check,No,0,19.1,<$35,53.05,false,0
6797-LNAQX,Male,false,true,true,70,49-72m,Two year,Bank transfer (automatic),Fiber optic,3,98.3,$90+,6859.5,true,1
9013-AQORL,Female,false,false,true,48,25-48m,Month-to-month,Credit card (automatic),DSL,3,45.55,$35-70,2108.35,false,0
2898-MRKPI,Male,false,true,true,68,49-72m,One year,Credit card (automatic),Fiber optic,3,101.05,$90+,6770.5,false,0
